"SCENARIO","OM","MP","STKN","LHSC","SIGR","FHIST","CVFH","IDXT","CVID","ADVT","HCRT","PBUF","UCPL","UCPU","HCRI","BSAFE"
"sc001092","om006","mp0127","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0,0,"nin","Imin"
"sc001093","om006","mp0128","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","Imin"
"sc001094","om006","mp0129","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","Imin"
"sc001095","om006","mp0130","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","Imin"
"sc001096","om006","mp0131","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","Imin"
"sc001097","om006","mp0132","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","Imin"
"sc001098","om006","mp0133","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","Imin"
"sc001099","om006","mp0134","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","Imin"
"sc001100","om006","mp0135","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","Imin"
"sc001101","om006","mp0136","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","Imin"
"sc001102","om006","mp0137","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","Imin"
"sc001103","om006","mp0138","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","Imin"
"sc001104","om006","mp0139","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","Imin"
"sc001105","om006","mp0140","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","Imin"
"sc001106","om006","mp0141","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","Imin"
"sc001107","om006","mp0142","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","Imin"
"sc001108","om006","mp0143","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","Imin"
"sc001109","om006","mp0144","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","Imin"
"sc001110","om006","mp0145","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","Imin"
"sc001111","om006","mp0146","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","Iminpa"
"sc001112","om006","mp0147","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0,0,"nin","Iminpa"
"sc001113","om006","mp0148","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0,0,"nin","Iminpa"
"sc001114","om006","mp0149","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0,0,"nin","Iminpa"
"sc001115","om006","mp0150","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0,0,"nin","Iminpa"
"sc001116","om006","mp0151","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0,0,"nin","Iminpa"
"sc001117","om006","mp0152","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","Iminpa"
"sc001118","om006","mp0153","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","Iminpa"
"sc001119","om006","mp0154","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","Iminpa"
"sc001120","om006","mp0155","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","Iminpa"
"sc001121","om006","mp0156","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","Iminpa"
"sc001122","om006","mp0157","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","Iminpa"
"sc001123","om006","mp0158","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","Iminpa"
"sc001124","om006","mp0159","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","Iminpa"
"sc001125","om006","mp0160","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","Iminpa"
"sc001126","om006","mp0161","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","Iminpa"
"sc001127","om006","mp0162","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","Iminpa"
"sc001128","om006","mp0163","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","Iminpa"
"sc001129","om006","mp0164","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","Iminpa"
"sc001130","om006","mp0165","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","Iminpa"
"sc001131","om006","mp0166","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","Iminpa"
"sc001132","om006","mp0167","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","Iminpa"
"sc001133","om006","mp0168","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","Iminpa"
"sc001134","om006","mp0169","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","Iminpa"
"sc001135","om006","mp0170","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","Inorm"
"sc001136","om006","mp0171","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0,0,"nin","Inorm"
"sc001137","om006","mp0172","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0,0,"nin","Inorm"
"sc001138","om006","mp0173","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0,0,"nin","Inorm"
"sc001139","om006","mp0174","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0,0,"nin","Inorm"
"sc001140","om006","mp0175","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0,0,"nin","Inorm"
"sc001141","om006","mp0176","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","Inorm"
"sc001142","om006","mp0177","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","Inorm"
"sc001143","om006","mp0178","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","Inorm"
"sc001144","om006","mp0179","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","Inorm"
"sc001145","om006","mp0180","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","Inorm"
"sc001146","om006","mp0181","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","Inorm"
"sc001147","om006","mp0182","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","Inorm"
"sc001148","om006","mp0183","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","Inorm"
"sc001149","om006","mp0184","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","Inorm"
"sc001150","om006","mp0185","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","Inorm"
"sc001151","om006","mp0186","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","Inorm"
"sc001152","om006","mp0187","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","Inorm"
"sc001153","om006","mp0188","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","Inorm"
"sc001154","om006","mp0189","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","Inorm"
"sc001155","om006","mp0190","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","Inorm"
"sc001156","om006","mp0191","STK2","bc",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","Inorm"
"sc001157","om006","mp0192","STK2","bc",0.75,"fhigh",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","Inorm"
"sc001158","om006","mp0193","STK2","bc",0.75,"fhigh",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","Inorm"
"sc001159","om007","mp0002","STK1","bc",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001160","om008","mp0002","STK1","bc",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001161","om009","mp0002","STK1","bc",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001162","om010","mp0002","STK1","bc",1,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001163","om011","mp0002","STK1","bc",1,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001164","om012","mp0002","STK1","bc",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001165","om013","mp0002","STK1","lowprod",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001166","om014","mp0002","STK1","lowprod",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001167","om015","mp0002","STK1","lowprod",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001168","om016","mp0002","STK1","lowprod",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001169","om017","mp0002","STK1","lowprod",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001170","om018","mp0002","STK1","lowprod",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001171","om019","mp0002","STK1","lowprod",1,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001172","om020","mp0002","STK1","lowprod",1,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001173","om021","mp0002","STK1","lowprod",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001174","om022","mp0002","STK1","highprod",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001175","om023","mp0002","STK1","highprod",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001176","om024","mp0002","STK1","highprod",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001177","om025","mp0002","STK1","highprod",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001178","om026","mp0002","STK1","highprod",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001179","om027","mp0002","STK1","highprod",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001180","om028","mp0002","STK1","highprod",1,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001181","om029","mp0002","STK1","highprod",1,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001182","om030","mp0002","STK1","highprod",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001183","om031","mp0002","STK2","bc",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001184","om032","mp0002","STK2","bc",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001185","om033","mp0002","STK2","bc",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001186","om034","mp0002","STK2","bc",1,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001187","om035","mp0002","STK2","bc",1,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001188","om036","mp0002","STK2","bc",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001189","om037","mp0002","STK2","lowprod",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001190","om038","mp0002","STK2","lowprod",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001191","om039","mp0002","STK2","lowprod",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001192","om040","mp0002","STK2","lowprod",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001193","om041","mp0002","STK2","lowprod",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001194","om042","mp0002","STK2","lowprod",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001195","om043","mp0002","STK2","lowprod",1,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001196","om044","mp0002","STK2","lowprod",1,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001197","om045","mp0002","STK2","lowprod",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001198","om046","mp0002","STK2","highprod",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001199","om047","mp0002","STK2","highprod",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001200","om048","mp0002","STK2","highprod",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001201","om049","mp0002","STK2","highprod",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001202","om050","mp0002","STK2","highprod",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001203","om051","mp0002","STK2","highprod",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001204","om052","mp0002","STK2","highprod",1,"fopt",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001205","om053","mp0002","STK2","highprod",1,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001206","om054","mp0002","STK2","highprod",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0,0,"nin","none"
"sc001207","om007","mp0074","STK1","bc",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001208","om008","mp0074","STK1","bc",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001209","om009","mp0074","STK1","bc",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001210","om010","mp0074","STK1","bc",1,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001211","om011","mp0074","STK1","bc",1,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001212","om012","mp0074","STK1","bc",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001213","om013","mp0074","STK1","lowprod",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001214","om014","mp0074","STK1","lowprod",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001215","om015","mp0074","STK1","lowprod",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001216","om016","mp0074","STK1","lowprod",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001217","om017","mp0074","STK1","lowprod",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001218","om018","mp0074","STK1","lowprod",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001219","om019","mp0074","STK1","lowprod",1,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001220","om020","mp0074","STK1","lowprod",1,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001221","om021","mp0074","STK1","lowprod",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001222","om022","mp0074","STK1","highprod",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001223","om023","mp0074","STK1","highprod",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001224","om024","mp0074","STK1","highprod",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001225","om025","mp0074","STK1","highprod",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001226","om026","mp0074","STK1","highprod",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001227","om027","mp0074","STK1","highprod",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001228","om028","mp0074","STK1","highprod",1,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001229","om029","mp0074","STK1","highprod",1,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001230","om030","mp0074","STK1","highprod",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001231","om031","mp0074","STK2","bc",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001232","om032","mp0074","STK2","bc",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001233","om033","mp0074","STK2","bc",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001234","om034","mp0074","STK2","bc",1,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001235","om035","mp0074","STK2","bc",1,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001236","om036","mp0074","STK2","bc",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001237","om037","mp0074","STK2","lowprod",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001238","om038","mp0074","STK2","lowprod",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001239","om039","mp0074","STK2","lowprod",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001240","om040","mp0074","STK2","lowprod",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001241","om041","mp0074","STK2","lowprod",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001242","om042","mp0074","STK2","lowprod",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001243","om043","mp0074","STK2","lowprod",1,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001244","om044","mp0074","STK2","lowprod",1,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001245","om045","mp0074","STK2","lowprod",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001246","om046","mp0074","STK2","highprod",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001247","om047","mp0074","STK2","highprod",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001248","om048","mp0074","STK2","highprod",0.5,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001249","om049","mp0074","STK2","highprod",0.75,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001250","om050","mp0074","STK2","highprod",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001251","om051","mp0074","STK2","highprod",0.75,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001252","om052","mp0074","STK2","highprod",1,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001253","om053","mp0074","STK2","highprod",1,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001254","om054","mp0074","STK2","highprod",1,"fhigh",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","none"
"sc001255","om007","mp0080","STK1","bc",0.5,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001256","om008","mp0080","STK1","bc",0.5,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001257","om009","mp0080","STK1","bc",0.5,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001258","om010","mp0080","STK1","bc",1,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001259","om011","mp0080","STK1","bc",1,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001260","om012","mp0080","STK1","bc",1,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001261","om013","mp0080","STK1","lowprod",0.5,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001262","om014","mp0080","STK1","lowprod",0.5,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001263","om015","mp0080","STK1","lowprod",0.5,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001264","om016","mp0080","STK1","lowprod",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001265","om017","mp0080","STK1","lowprod",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001266","om018","mp0080","STK1","lowprod",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001267","om019","mp0080","STK1","lowprod",1,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001268","om020","mp0080","STK1","lowprod",1,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001269","om021","mp0080","STK1","lowprod",1,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001270","om022","mp0080","STK1","highprod",0.5,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001271","om023","mp0080","STK1","highprod",0.5,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001272","om024","mp0080","STK1","highprod",0.5,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001273","om025","mp0080","STK1","highprod",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001274","om026","mp0080","STK1","highprod",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001275","om027","mp0080","STK1","highprod",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001276","om028","mp0080","STK1","highprod",1,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001277","om029","mp0080","STK1","highprod",1,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001278","om030","mp0080","STK1","highprod",1,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001279","om031","mp0080","STK2","bc",0.5,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001280","om032","mp0080","STK2","bc",0.5,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001281","om033","mp0080","STK2","bc",0.5,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001282","om034","mp0080","STK2","bc",1,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001283","om035","mp0080","STK2","bc",1,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001284","om036","mp0080","STK2","bc",1,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001285","om037","mp0080","STK2","lowprod",0.5,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001286","om038","mp0080","STK2","lowprod",0.5,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001287","om039","mp0080","STK2","lowprod",0.5,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001288","om040","mp0080","STK2","lowprod",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001289","om041","mp0080","STK2","lowprod",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001290","om042","mp0080","STK2","lowprod",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001291","om043","mp0080","STK2","lowprod",1,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001292","om044","mp0080","STK2","lowprod",1,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001293","om045","mp0080","STK2","lowprod",1,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001294","om046","mp0080","STK2","highprod",0.5,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001295","om047","mp0080","STK2","highprod",0.5,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001296","om048","mp0080","STK2","highprod",0.5,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001297","om049","mp0080","STK2","highprod",0.75,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001298","om050","mp0080","STK2","highprod",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001299","om051","mp0080","STK2","highprod",0.75,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001300","om052","mp0080","STK2","highprod",1,"fopt",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001301","om053","mp0080","STK2","highprod",1,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001302","om054","mp0080","STK2","highprod",1,"fhigh",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","none"
"sc001303","om007","mp0098","STK1","bc",0.5,"fopt",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","none"
"sc001304","om008","mp0098","STK1","bc",0.5,"flow",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","none"
