"scenario";"OM";"MP";"STKN";"LHSC";"SIGR";"FHIST";"CVFH";"IDXT";"CVID";"ADVT";"HCRT";"PBUF";"UCPL";"UCPU";"HCRI";"BSAFE";"year";"rec";"biomass.sem1";"biomass.sem2";"ssb";"f.sem1";"f.sem2";"catch.sem1";"catch.sem2";"catch.mp";"tac";"index"
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"29";1381206.264317;34989.5763859877;37183.3503465755;19595.0511017051;0.362037666494345;0.543057200247912;11225.3028315874;9118.63525687803;20343.9380884655;NA;38242.3870200247
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"30";245123.177218254;28371.3526135476;25483.0347604423;14827.3155954982;0.264849164611233;0.41726359698347;5502.17391469549;6055.14936208768;11557.3232767832;11534.7716001036;24390.1709506253
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"31";1643481.29719354;18094.6377636562;30537.2399583664;10910.1159210563;0.367861072247978;0.541784122186891;4864.00313858404;4425.18514469389;9289.18828327794;17383.6575555003;27799.8828377596
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"32";2770874.37448477;27630.5651515239;53416.1287311826;13190.9278812945;0.335116603434845;0.550168163976857;5594.60856644454;6202.33500939607;11796.9435758406;15431.7070543759;53953.6438993073
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"33";1418995.38900513;50185.1228832353;58646.4687923486;26338.7525334312;0.332879817230886;0.581722456283197;8304.17474135697;8535.35269369125;16839.5274350482;18518.0484652511;50198.9934829067
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"34";1315800.87470429;49332.8394762064;52403.5089082778;29150.1558802703;0.307169942531681;0.456785031770256;10398.826623057;9966.67207449254;20365.4986975495;22221.6581583013;49011.9273349545
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"35";1596832.9925002;41412.0001897697;49671.2849850274;24165.9532883853;0.255866791213145;0.43279052896357;8331.5041450415;9335.9540405808;17667.4581856223;20914.0415891735;54123.7194096903
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"36";2523657.21953109;40233.6706130276;59288.4557869083;22561.4721685041;0.246933384929799;0.511317269751861;8347.35916437597;10135.7407453606;18483.0999097365;22818.9741484837;49380.7203729082
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"37";3302925.68294926;50764.3693636151;76938.5902278454;26287.5857202376;0.286948904586062;0.596507681697267;10776.5535521686;13759.5483199587;24536.1018721273;21851.1720668762;61916.2037644854
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"38";1853926.1199633;65755.8357408805;73875.9255642765;34412.8208297555;0.284231259834193;0.656004573257718;13055.6007687487;14428.5208652552;27484.1216340039;26142.6780344353;54235.9006180129
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"39";1279846.42612489;58677.9472607963;63501.160251235;38368.2826430816;0.170953759628353;0.273536581802228;7869.55369762817;10037.0719706693;17906.6256682975;25479.0812729741;60387.1715910299
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"40";1649538.62836032;51033.6843985812;56497.2406207688;30393.9563511471;0.250608991002893;0.808452905212943;10607.3805087649;13181.8214958319;23789.2020045968;26493.0138113748;36775.2355876104
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"41";4424057.99239813;42876.7569154955;83702.6773766213;23980.020425744;0.241151608548087;0.444757384998605;7593.08122985386;7030.96449748315;14624.045727337;21194.4110490998;102572.479077848
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"42";6556675.47066754;80899.6594367167;145659.832715046;44155.715884376;0.275565045605749;0.422379910619355;9437.37081928474;8831.2652137662;18268.6360330509;25433.2932589198;136377.619987383
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"43";341356.606637872;141775.718163697;125487.116606454;80015.4450623201;0.257481202066611;0.399697806438696;20728.1329534331;21514.2354277877;42242.3683812208;30519.9519107037;91166.6765956692
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"44";1636416.10010146;95075.82666869;83666.9306530492;63358.6229161859;0.278998122889431;0.398091940307035;23016.743170634;19512.2465563369;42528.9897269709;24415.961528563;56317.6410339419
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"45";2807308.36977203;60001.2279806593;75975.0826265391;34137.5996357723;0.224466532153433;0.310311755503272;12237.1569718298;9717.48170183684;21954.6386736667;19532.7692228504;65014.4960784438
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"46";7434796.29687599;66497.528341109;141587.635640605;40645.6568213954;0.153917632905543;0.208020819923303;6639.60977660414;7951.32457186798;14590.9343484721;17220.9922851511;168087.06557838
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"47";3305973.53685245;140353.422873869;167072.620679578;83086.708727452;0.106847933166826;0.145828549715914;11274.8706734692;13536.2157183208;24811.0863917901;20665.1907421813;125854.633909957
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"48";1703926.70510215;148035.588577141;146628.917601126;106532.162109458;0.0963377396905906;0.140055157962295;13545.6026853686;15055.1485948178;28600.7512801864;22314.8227497988;78543.8036470186
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"49";5623646.31142456;120941.408077773;160814.989633145;87380.1253358422;0.10944001295767;0.142916597317276;13240.5896545139;15951.0049269416;29191.5945814555;17851.858199839;77006.0791105154
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"50";2030322.19929863;142531.187965952;140970.564409683;83086.0871006848;0.103746076968343;0.154041543846142;20319.6553726192;21719.3509137205;42039.0062863398;14281.4865598712;96490.1770057157
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"51";2249500.37830487;112148.44987476;116569.535164402;78511.4952142355;0.0929410953936798;0.135241214745597;14316.4851996559;13630.181977307;27946.6671769629;17137.7838718455;84524.1789171657
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"52";1451133.15514781;96851.4477580237;95902.5742249516;65287.8630097321;0.121260871558178;0.183945755570996;11373.627327619;12347.9324723073;23721.5597999262;16698.4249995244;80290.7582694829
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"53";3128824.85791979;77350.2392852562;96992.8730675259;52862.0529005757;0.111155463213869;0.144281381579107;9953.24216993962;11313.477891831;21266.7200617706;14813.5124231705;73388.7651552629
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"54";2888347.73362614;84030.4130344364;104257.470247223;51983.2497023418;0.111778201308192;0.155922327863682;9460.50209001765;9560.36628201777;19020.8683720354;13192.3162172791;91173.6135159733
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"55";645703.532797912;92565.0945181092;82999.9028579926;57281.2715923813;0.121081415878783;0.171463866237678;14166.8380243641;9082.39525759904;23249.2332819632;15653.2388098366;80163.7917879795
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"56";7385508.69783371;67700.1458502444;133809.255404728;47522.9770881998;0.11533739760162;0.153322530024204;11091.5983113828;7598.2558008632;18689.854112246;15250.4234186618;89767.6023652142
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"57";9154889.46363516;132055.689978191;218019.790290201;69387.1333898744;0.103702291909229;0.161760016986056;17499.2266215932;17740.7021299618;35239.928751555;15980.0942814441;303471.311130487
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"58";1438462.66406883;206040.115684747;197352.644185286;123416.679647686;0.117447617576321;0.156710774370434;24685.7023659166;18701.3813710657;43387.0837369823;19176.113137733;193609.727615192
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"59";1271037.79617002;165485.890600709;145752.616266479;122318.920299763;0.117957049330502;0.155323678346393;22231.7557334121;20271.9134793758;42503.6692127878;18882.5770486988;99610.9640705795
"sc000980";"om006";"mp0015";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"1o2";0;0.2;0.2;"nin";"none";"60";1503069.4904471;112566.800462588;90359.1608376915;65442.5972351765;0.126582189672875;0.180493489900398;30439.4963183013;14093.7246316069;44533.2209499082;15106.0616389591;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"1";2178637.18558723;126477.091439237;138878.060928894;1e+05;0;0;0;0;0;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"2";2276293.89573423;126477.091439237;136022.954491133;96350.001860183;0.0334592149982641;0.0501860687835096;4218.61741896253;5264.36005177956;9482.97747074209;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"3";2947216.49960377;119554.484040159;132988.015836707;85636.7841557954;0.0815376959943306;0.122315200366701;9377.17823311785;11009.9070350035;20387.0852681213;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"4";393263.26743008;114121.791290332;101574.213230975;78436.8963577335;0.0910547805923801;0.136575321299015;9561.07497406169;11270.404859729;20831.4798337907;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"5";4366524.09933875;79713.4901108479;108828.284789349;57837.559346597;0.140431378244708;0.210664930163325;11398.3318841022;12111.2616353706;23509.5935194728;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"6";971238.730767547;95995.0884778788;92279.3709025563;54910.8630098029;0.166642089631609;0.249978123429766;12434.7510025258;14084.3097261792;26519.0607287049;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"7";2354472.37443543;72334.1130410394;80465.6237386573;48467.422310688;0.193714041178197;0.290575787558429;13382.7870149531;13655.7979240018;27038.5849389549;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"8";649060.130521604;64887.4669740319;57767.0531793289;36797.6459106037;0.234824351446444;0.352231187540622;12291.5768070636;12593.3157541891;24884.8925612527;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"9";4597266.26438621;41719.564288876;81921.1559224949;26956.4732767495;0.213957783910947;0.320963910936191;8314.68240585156;8278.0291558872;16592.7115617388;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"10";4659337.89252254;77862.3106952668;115291.063550931;37654.7777654049;0.300040378887363;0.450059278260168;15775.9446168294;16703.924550149;32479.8691669784;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"11";1288016.59346254;101729.418937789;93538.4675914728;53074.3127235617;0.301847024369159;0.45275092066429;22951.9673752154;23020.9236595081;45972.8910347235;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"12";1046068.24387306;66948.5448237046;59716.1561166557;40698.3433836722;0.265706660457362;0.398562432601233;15920.9421578459;15098.5479464186;31019.4901042645;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"13";3288009.23780996;41976.7039970144;66825.0841229312;24282.0945430469;0.27135206486473;0.407036085593684;9719.95850087562;9203.22218131969;18923.1806821953;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"14";1434025.05991762;60121.2598764335;64285.3088861347;29834.6282619499;0.296759607833847;0.44515922139526;12465.6661462346;12981.0118323593;25446.677978594;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"15";2994651.6708113;50219.9622782736;69288.3320623303;27988.9598415787;0.31210488578613;0.468156785298643;13003.895716973;12035.6105829463;25039.5062999194;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"16";1893366.08452144;59195.1663338908;68403.0373528808;30374.1401497235;0.28486791924991;0.427302814106012;12212.4650385065;12655.8860379007;24868.3510764072;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"17";1720181.18431486;55369.0512080859;59809.2199069739;30113.2161382192;0.310716455771341;0.466076447531039;13785.7286855663;13044.8077536338;26830.5364392001;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"18";14262705.2191616;46394.2005764698;193151.150656661;24902.513689732;0.304863560919785;0.45730255430989;11115.7851193755;10667.9978795238;21783.7829988993;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"19";1092118.54245166;202666.951344377;189361.627996272;95519.7932832917;0.26723609428493;0.400857393261472;34087.9344690424;39470.7875220492;73558.7219910916;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"20";3870520.49744752;140502.279857102;139154.433676309;89880.8015790767;0.274181224335091;0.411267572966789;36870.885684772;33704.6740122002;70575.5596969721;NA;NA
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"21";3176577.26241681;102788.712560068;115824.084324782;57912.4097155821;0.236346850439097;0.354516189496253;19429.6119407547;19986.8778784076;39416.4898191622;NA;54833.5314628476
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"22";2243810.22775305;93935.6453568105;92985.8245670989;50374.0230047644;0.317161603937486;0.475740637974077;23718.0786174592;22115.8831646692;45833.9617821284;NA;48075.5344077477
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"23";2282175.44721465;69080.0105248157;75416.7366867868;37518.8227004791;0.311204785673117;0.4668081657897;17314.4627640092;16180.8235951627;33495.2863591719;NA;33117.7806948935
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"24";3541853.58464212;58885.0533415385;85575.6186887503;32983.0386014009;0.250575429829598;0.375836849722342;11737.8821174991;12030.7318412259;23768.6139587249;NA;94482.3285857341
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"25";5945010.51601117;75453.7774015828;122924.466873478;37438.3734686543;0.344233018978978;0.516355884452808;18845.6017728511;18115.7349624386;36961.3367352897;NA;39954.4811243253
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"26";247967.696470613;110400.290540848;93959.9243269641;57079.6984106162;0.263827391031815;0.395742936308347;20864.6627506328;22460.9610798157;43325.6238304485;NA;80588.3205631587
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"27";2637360.60639218;65471.798309917;72901.5281255231;42158.0740144867;0.275422228691962;0.413135154898323;17531.2063264889;15727.1025509233;33258.3088774122;NA;38706.4730573937
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"28";411719.520501125;57131.7496223903;49606.6302336516;29931.4474428198;0.268370291782079;0.402559530968828;11414.0516739802;11701.1541263052;23115.2058002854;NA;43114.2791763778
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"29";1381206.264317;34989.5763859877;37183.3503465755;19595.0511017051;0.362037666494345;0.543057200247912;11225.3028315874;9118.63525687803;20343.9380884655;NA;24053.7265791558
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"30";245123.177218254;28371.3526135476;25483.0347604423;14827.3155954982;0.264849164611233;0.41726359698347;5502.17391469549;6055.14936208768;11557.3232767832;11534.7716001036;30674.704450036
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"31";1551231.14844471;18094.6377636562;28274.8480123538;9647.81097872624;0.354727976817168;0.56215974197497;6196.49637975376;5066.75151937831;11263.2478991321;17383.6575555003;11091.1736864869
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"32";2705300.27053321;24821.3091447658;51735.0848118795;12451.2003418836;0.234797209313738;0.440931696501838;3803.2580219075;4469.0544989342;8272.3125208417;15877.7546475445;23275.1778513827
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"33";1447968.65282004;50113.7946163129;61847.1554071815;28566.4389457824;0.265730381015192;0.678309821242604;5183.68671870825;5461.23573023464;10644.9224489429;12702.2037180356;46547.4594150325
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"34";1366774.28378455;55155.5662843893;59070.770874815;34574.1773527954;0.304797140873003;0.476330040413238;9652.5396521392;8732.21608622566;18384.7557383649;14157.3008318118;51922.0697056519
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"35";1682335.67084123;48613.3077946872;56862.0106158749;29685.2186671372;0.205885612644787;0.352244432260263;8662.07261550781;10035.9130553646;18697.9856708724;16988.7609981742;51324.4234841671
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"36";2553830.92640996;46131.4055060039;59973.7987161162;23529.4080743982;0.28321631376426;0.626734723861178;13676.9713690418;14646.1973421686;28323.1687112103;20386.513197809;30712.1162306108
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"37";3164958.93613017;47319.6177329073;70941.5974560402;22474.8614089821;0.311754246074094;1.15529345739249;12229.8813934214;27541.8964441937;39771.7778376151;21251.7729306399;33656.9406663302
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"38";1587900.79541666;48044.1899490474;52131.6012866607;19100.0594742715;0.54805821218604;1.52697923995154;15361.4588307119;17022.1575343415;32383.6163650534;17001.418344512;31862.9246180171
"sc000981";"om006";"mp0016";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"1o2";0;0.2;0.2;"nin";"none";"39";1104102.82442574;36236.7289770962;41317.2951943133;20955.2180998295;0.25445350531867;0.608810538670839;7204.18969664787;13111.2053963696;20315.3950930174;13950.264856469;34360.7884816685
